NO,PROVINSI,KABUPATEN,STASIUN,BUJUR,LINTANG,HTH,KRITERIA
2104,Jawa Timur,Bangkalan,Tanjungbumi,113.07,-6.89,8,2
2105,Jawa Timur,Banyuwangi,Tegal Dlimo,114.28,-8.51,4,1
2106,Jawa Timur,Blitar,Wlingi,112.33,-8.08,3,1
2107,Jawa Timur,Bojonegoro,Kedungadem,112.05,-7.33,12,3
2108,Jawa Timur,Bojonegoro,Sukun,111.84,-7.42,12,3
2109,Jawa Timur,Bondowoso,Wringin,113.77,-7.84,9,2
2110,Jawa Timur,Jombang,Jombang Pu,112.22,-7.54,12,3
2111,Jawa Timur,Jombang,Mojoagung,112.36,-7.57,2,1
2112,Jawa Timur,Magetan,Jejeruk,111.32,-7.66,5,1
2113,Jawa Timur,Malang,Ngantang,112.37,-7.85,2,1
2114,Jawa Timur,Mojokerto,Klegen,112.5,-7.6,14,3
2115,Jawa Timur,Nganjuk,Nganjuk,111.9,-7.6,12,3
2116,Jawa Timur,Nganjuk,Lengkong,112.1,-7.5,12,3
2117,Jawa Timur,Nganjuk,Matokan,111.9,-7.5,10,2
2118,Jawa Timur,Ponorogo,Pulung,111.6,-7.9,7,2
2119,Jawa Timur,Ponorogo,Ponorogo,111.5,-7.9,8,2
2120,Jawa Timur,Probolinggo,Paiton,113.5,-7.7,12,3
2121,Jawa Timur,Sampang,Ketapang Barat,113.3,-6.9,12,3
2122,Jawa Timur,Tuban,Rengel,112,-7.1,12,3
2123,Jawa Timur,Tuban,Sendang,111.7,-7,14,3
2124,Jawa Timur,Tulungagung,Jaeyan,111.9,-7.9,3,1
2125,Jawa Timur,Tulungagung,Kalidawir,112,-8.2,3,1
2126,Jawa Timur,Gresik,Tambakombo,112.6,-7.1,12,3
2127,Jawa Timur,Blitar,Pu Blitar,112.2,-8.1,4,1
2128,Jawa Timur,Jombang,Wonosalam,112.4,-7.7,2,1
2129,Jawa Timur,probolinggo,Segaran,113.4,-8,9,2
2130,Jawa Timur,Sidoarjo,Bono,112.7,-7.4,8,2
2131,Jawa Timur,Sidoarjo,Sedati,112.8,-7.4,10,2
2132,Jawa Timur,Sidoarjo,Banjar Kemantren,112.7,-7.4,8,2
2133,Jawa Timur,Sidoarjo,Botokan,112.7,-7.4,8,2
2134,Jawa Timur,Sidoarjo,Ketegan,112.7,-7.3,10,2
2135,Jawa Timur,Sidoarjo,Durung Bedug,112.7,-7.5,8,2
2136,Jawa Timur,Sidoarjo,Sumput,112.7,-7.4,8,2
2137,Jawa Timur,Sidoarjo,Klagen,112.7,-7.4,10,2
2138,Jawa Timur,Sidoarjo,Karang Nongko,112.7,-7.4,10,2
2139,Jawa Timur,Tulungagung,Boso/Sumber Manggis,111.9,-8,3,1
2140,Jawa Timur,Tulungagung,Sumberpandan,111.8,-7.9,2,1
2141,Jawa Timur,Tulungagung,Camput Darat,111.9,-8.1,1,1
2142,Jawa Timur,Bondowoso,Ancar,113.8,-8,12,3
2143,Jawa Timur,Bondowoso,Selolembu,113.8,-8,12,3
2144,Jawa Timur,Bondowoso,Klabang,113.8,-7.9,12,3
2145,Jawa Timur,Bondowoso,Wonosari,113.9,-7.9,12,3
2146,Jawa Timur,Bondowoso,Blimbing,113.7,-7.9,12,3
2147,Jawa Timur,Bondowoso,Sumberdompyong,113.7,-7.9,11,3
2148,Jawa Timur,Bondowoso,Grujukan,113.8,-8,12,3
2149,Jawa Timur,Bondowoso,Sukokerto,113.9,-8,14,3
2150,Jawa Timur,Bondowoso,Tamanan,113.8,-8,7,2
2151,Jawa Timur,Bondowoso,Clangap ,113.9,-8,11,3
2152,Jawa Timur,Bondowoso,Pakisan,113.9,-8,12,3
2153,Jawa Timur,Bondowoso,Tlogosari,113.9,-7.9,12,3
2154,Jawa Timur,Bondowoso,Maskuning Wetan,113.9,-8,4,1
2155,Jawa Timur,Banyuwangi,Ungup-Ungup,114.2,-8.1,2,1
2156,Jawa Timur,Banyuwangi,Licin,114.3,-8.2,2,1
2157,Jawa Timur,Banyuwangi,Dadapan,114.3,-8.3,2,1
2158,Jawa Timur,Banyuwangi,Macan Putih,114.3,-8.3,2,1
2159,Jawa Timur,Banyuwangi,Kabat,114.3,-8.3,2,1
2160,Jawa Timur,Banyuwangi,Glagah,114.3,-8.2,2,1
2161,Jawa Timur,Banyuwangi,Wongsorejo,114.4,-8,12,3
2162,Jawa Timur,Jombang,Balongsongo,112.3,-7.5,8,2
2163,Jawa Timur,Jombang,Penanggalan,112.4,-7.6,2,1
2164,Jawa Timur,Jombang,Sumobito,112.3,-7.5,2,1
2165,Jawa Timur,Jombang,Selorejo,112.3,-7.6,12,3
2166,Jawa Timur,Jombang,Kedung,112.2,-7.5,8,2
2167,Jawa Timur,Jombang,Pg Jombang Baru,112.2,-7.5,12,3
2168,Jawa Timur,Jombang,Ploso,112.2,-7.5,12,3
2169,Jawa Timur,Jombang,Tanjung,112.2,-7.4,15,3
2170,Jawa Timur,Jombang,Sempal,112.2,-7.4,12,3
2171,Jawa Timur,Jombang,Mangunan,112.2,-7.4,12,3
2172,Jawa Timur,Surabaya,Gubeng,112.8,-7.3,5,1
2173,Jawa Timur,Surabaya,Gunungsari,112.7,-7.3,5,1
2174,Jawa Timur,Surabaya,Wonorejo,112.8,-7.3,5,1
2175,Jawa Timur,Surabaya,Wonokromo,112.7,-7.3,5,1
2176,Jawa Timur,Surabaya,Keputih,112.8,-7.3,5,1
2177,Jawa Timur,Jember,Gumelar Timur,113.6,-8.2,7,2
2178,Jawa Timur,Jember,Taman Sari,113.6,-8.3,12,3
2179,Jawa Timur,Jember,Glundengan,113.5,-8.3,7,2
2180,Jawa Timur,Jember,Ampel,113.5,-8.4,9,2
2181,Jawa Timur,Jember,Tanjungrejo,113.6,-8.3,7,2
2182,Jawa Timur,Jember,Kesilir Timur,113.6,-8.3,7,2
2183,Jawa Timur,Jember,Sabrang,113.6,-8.4,7,2
2184,Jawa Timur,Jember,Sumberkalong,113.8,-8.1,9,2
2185,Jawa Timur,Jember,Cumedak,113.9,-8.1,4,1
2186,Jawa Timur,Jember,Sukorejo,113.8,-8.1,9,2
2187,Jawa Timur,Jember,Ajung,113.7,-8.2,3,1
2188,Jawa Timur,Jember,Suren,113.8,-8.2,10,2
2189,Jawa Timur,Malang,Kasembon,112.3,-7.8,3,1
2190,Jawa Timur,Malang,Jombok,112.4,-7.8,7,2
2191,Jawa Timur,Malang,Sekar,112.4,-7.9,11,3
2192,Jawa Timur,Malang,Kedungrejo,112.4,-7.9,1,1
2193,Jawa Timur,Malang,Turen,112.7,-8.2,4,1
2194,Jawa Timur,Malang,Wajak,112.7,-8.1,12,3
2195,Jawa Timur,Malang,Tumpakrenteng,112.7,-8.1,4,1
2196,Jawa Timur,Malang,Kemulan/Clumprit,112.7,-8.1,11,3
2197,Jawa Timur,Malang,Tumpang,112.8,-8,7,2
2198,Jawa Timur,Malang,Ciliwung,112.6,-8,7,2
2199,Jawa Timur,Malang,Singosari,112.7,-7.9,4,1
2200,Jawa Timur,Gresik,Sedayu ,112.5,-7,14,3
2201,Jawa Timur,Gresik,Ujungpangkah,112.6,-6.9,10,2
2202,Jawa Timur,Gresik,Mentaras,112.5,-7,3,1
2203,Jawa Timur,Gresik,Suci,112.6,-7.1,14,3
2204,Jawa Timur,Gresik,Panceng,112.5,-6.9,3,1
2205,Jawa Timur,Gresik,Bunder,112.6,-7.2,8,2
2206,Jawa Timur,Gresik,Manganti,112.6,-7.3,11,3
2207,Jawa Timur,Gresik,Benjeng,112.5,-7.3,12,3
2208,Jawa Timur,Gresik,Wringinanom,112.5,-7.4,10,2
2209,Jawa Timur,Gresik,Driyorejo,112.6,-7.4,11,3
2210,Jawa Timur,Tuban,Stamet Tuban,112,-6.8,1,1
2211,Jawa Timur,Nganjuk,Ngudikan,111.8,-7.6,11,3
2212,Jawa Timur,Nganjuk,Glatik,111.8,-7.5,12,3
2213,Jawa Timur,Nganjuk,Sumber Soko,111.8,-7.6,12,3
2214,Jawa Timur,Nganjuk,Tunglur,111.8,-7.7,7,2
2215,Jawa Timur,Situbondo,Besuki,113.7,-7.7,9,2
2216,Jawa Timur,Situbondo,Biting Tiga,113.7,-7.7,9,2
2217,Jawa Timur,Situbondo,Nogosrono,113.7,-7.8,9,2
2218,Jawa Timur,Situbondo,Dam Wringinanom,113.7,-7.8,9,2
2219,Jawa Timur,Situbondo,Baderan,113.7,-7.9,9,2
2220,Jawa Timur,Situbondo,Dam Curahsuri,113.7,-7.8,12,3
2221,Jawa Timur,Situbondo,Pg Demas,113.7,-7.7,9,2
2222,Jawa Timur,Nganjuk,Uptd Gondang,112,-7.5,12,3
2223,Jawa Timur,Malang,Blambangan,112.6,-8.1,5,1
2224,Jawa Timur,Malang,Gondanglegi,112.6,-8.2,4,1
2225,Jawa Timur,Nganjuk,Kedung Pingit,111.9,-7.5,12,3
2226,Jawa Timur,Nganjuk,Kedung Maron,111.9,-7.5,12,3
2227,Jawa Timur,Nganjuk,Tempuran,112,-7.4,10,2
2228,Jawa Timur,Nganjuk,Ked. Sengon (Tretes),112,-7.5,12,3
2229,Jawa Timur,Nganjuk,Rejoso,111.9,-7.5,10,2
2230,Jawa Timur,Nganjuk,Kedungrejo (Bandungan),112,-7.6,4,1
2231,Jawa Timur,Nganjuk,Ngrambek,112,-7.5,10,2
2232,Jawa Timur,Nganjuk,Tritik,111.8,-7.5,12,3
2233,Jawa Timur,Banyuwangi,Cluring,114.2,-8.4,3,1
2234,Jawa Timur,Banyuwangi,Plosorejo,114.3,-8.5,5,1
2235,Jawa Timur,Banyuwangi,Sumber Beras,114.3,-8.5,3,1
2236,Jawa Timur,Trenggalek,Bendungan,111.7,-7.9,3,1
2237,Jawa Timur,Trenggalek,Gembleb,111.8,-8.1,10,2
2238,Jawa Timur,Trenggalek,Prambon,111.7,-8,4,1
2239,Jawa Timur,probolinggo,Kertosuko,113.4,-7.9,10,2
2240,Jawa Timur,Ngawi,Walikukun,111.2,-7.4,9,2
2241,Jawa Timur,Blitar,Garum Uptd,112.2,-8.1,3,1
2242,Jawa Timur,Malang,Karangploso,112.6,-7.9,9,2
2243,Jawa Timur,Magetan,Parang,111.3,-7.8,12,3
2244,Jawa Timur,Magetan,Poncol,111.3,-7.7,10,2
2245,Jawa Timur,Blitar,Semen,112.3,-8,3,1
2246,Jawa Timur,Kediri,Kanyoran,111.9,-7.8,9,2
2247,Jawa Timur,Kediri,Mojo,112,-7.9,6,2
2248,Jawa Timur,Blitar,Gogolantar,112.3,-8.1,3,1
2249,Jawa Timur,Sampang,Sokobana Daya,113.4,-6.9,6,2
2250,Jawa Barat,BOGOR,Gadog,106.8638,-6.6569,4,1
2251,Jawa Barat,BOGOR,Katulampa,106.8058,-6.6006,2,1
2252,Jawa Barat,BOGOR,Kebun Raya,106.7956,-6.5988,1,1
2253,Jawa Barat,BOGOR,Empang,106.7914,-6.6117,4,1
2254,Jawa Barat,BOGOR,Cibalagung,106.7873,-6.5783,4,1
2255,Jawa Barat,BOGOR,Darmaga,106.7498,-6.5536,1,1
2256,Jawa Barat,BOGOR,Cimanggu,106.7882,-6.5773,1,1
2257,Jawa Barat,BOGOR,Ciriung,106.8564,-6.4604,7,2
2258,Jawa Barat,BOGOR,Beji Depok,106.8065,-6.3806,8,2
2259,Jawa Barat,BOGOR,Tunggilis,107.0313,-6.4198,5,1
2260,Jawa Barat,BOGOR,Dayeuh,107.02,-6.51,2,1
2261,Jawa Barat,BOGOR,Klapa Nunggal,106.9621,-6.4143,3,1
2262,Jawa Barat,BOGOR,Citayam,106.8054,-6.4704,7,2
2263,Jawa Barat,BOGOR,Cikasungka,106.5386,-6.5528,7,2
2264,Jawa Barat,BOGOR,Bolang,106.8739,-6.7338,2,1
2265,Jawa Barat,BOGOR,Toge,106.4936,-6.5039,1,1
2266,Jawa Barat,BOGOR,Cigelung,106.415,-6.5242,1,1
2267,Jawa Barat,BOGOR,Perkeb. Cimulang,106.7166,-6.5259,2,1
2268,Jawa Barat,BOGOR,Perkeb. Cianten,106.6039,-6.7226,1,1
2269,Jawa Barat,BOGOR,Bp3K Leuwiliang,106.6298,-6.5635,1,1
2270,Jawa Barat,BOGOR,Bp3K Parung Panjang,106.55,-6.38,2,1
2271,Jawa Barat,BOGOR,Tanjung Rasa,107.1399,-6.5783,6,2
2272,Jawa Barat,BOGOR,Bp3K Jonggol,107.0659,-6.4679,8,2
2273,Jawa Barat,BOGOR,Ciseeng,107.1543,-6.7508,1,1
2274,Jawa Barat,BOGOR,Nanggung,106.5395,-6.5975,7,2
2275,Jawa Barat,BOGOR,Cis Empang ( Bce 12 ),106.7991,-6.4535,7,2
2276,Jawa Barat,BOGOR,Bojonggede,106.7754,-6.5083,7,2
2277,Jawa Barat,BOGOR,Kahuripan,106.6912,-6.446,1,1
2278,Jawa Barat,BOGOR,"Gn.Sindur,/Curug Serpong",106.6882,-6.3955,1,1
2279,Jawa Barat,BOGOR,Situ Kemang,106.7416,-6.4954,1,1
2280,Jawa Barat,BOGOR,Jampang,106.7286,-6.4758,2,1
2281,Jawa Barat,BOGOR,Cimulang,106.7057,-6.5224,1,1
2282,Jawa Barat,BEKASI,Lemah Abang,107.1103,-6.1607,15,3
2283,Jawa Barat,BEKASI,Bd. Cibeet,107.2214,-6.3913,4,1
2284,Jawa Barat,BEKASI,Bend. Cikarang,107.118,-6.2922,11,3
2285,Jawa Barat,BEKASI,Pebayuran,107.24,-6.14,8,2
2286,Jawa Barat,BOGOR,Cipamingkis,107.0671,-6.5111,8,2
2287,Jawa Barat,BEKASI,Cibarusah,107.0861,-6.4235,8,2
2288,Jawa Barat,BEKASI,Rengas Bandung,107.2208,-6.245,15,3
2289,Jawa Barat,BEKASI,Pacing,107.2319,-6.1044,15,3
2290,Jawa Barat,BEKASI,Tapak Serang,107.0624,-6.1296,3,1
2291,Jawa Barat,BEKASI,Teluk Bango,107.2773,-6.1451,2,1
2292,Jawa Barat,BEKASI,Sie. Lemah Abang,107.1642,-6.2634,11,3
2293,Jawa Barat,BEKASI,Cibitung,107.09,-6.22,8,2
2294,Jawa Barat,BEKASI,Gabus Wetan,107.0449,-6.1671,13,3
2295,Jawa Barat,BEKASI,Rawa Dukuh,107.7868,-6.5798,13,3
2296,Jawa Barat,BEKASI,Kranji,107.0378,-6.1837,7,2
2297,Jawa Barat,BEKASI,Teluk Pucung,107.0446,-6.1616,6,2
2298,Jawa Barat,BEKASI,Srengseng,107.1802,-6.1725,7,2
2299,Jawa Barat,KARAWANG,Teluk Bango,107.294,-6.135,1,1
2300,Jawa Barat,KARAWANG,Batu Jaya,107.22,-6.1,3,1
2301,Jawa Barat,KARAWANG,Pedes,107.21,-6.1,1,1
2302,Jawa Barat,KARAWANG,Teluk Buyung,107.17,-6.08,3,1
2303,Jawa Barat,KARAWANG,Pasir Ukem,107.58,-6.23,10,2
2304,Jawa Barat,KARAWANG,Pataruman,107.3,-6.18,9,2
2305,Jawa Barat,KARAWANG,Rawa Merta,107.37,-6.26,8,2
2306,Jawa Barat,KARAWANG,Pangakaran,107.1609,-6.0217,1,1
2307,Jawa Barat,KARAWANG,Rengas Dengklok,107.3181,-6.1637,7,2
2308,Jawa Barat,KARAWANG,Pegadungan,107.4543,-6.1986,1,1
2309,Jawa Barat,KARAWANG,Kedungsoga,107.4614,-6.1967,1,1
2310,Jawa Barat,KARAWANG,Pacing,107.3041,-6.1562,15,3
2311,Jawa Barat,KARAWANG,Gempol Lor,107.5674,-6.3087,15,3
2312,Jawa Barat,KARAWANG,Cibuaya,107.214,-6.0759,1,1
2313,Jawa Barat,KARAWANG,Kecemek,107.5207,-6.2644,9,2
2314,Jawa Barat,SUBANG,Cilamaya,107.5334,-6.2706,10,2
2315,Jawa Barat,KARAWANG,Peundeuy,107.34,-6.2876,8,2
2316,Jawa Barat,KARAWANG,Plawad,107.3538,-6.3036,9,2
2317,Jawa Barat,KARAWANG,Karawang,107.2997,-6.3094,10,2
2318,Jawa Barat,KARAWANG,Tamelang,107.4023,-6.3872,8,2
2319,Jawa Barat,KARAWANG,Cikalong,107.5528,-6.3705,6,2
2320,Jawa Barat,PURWAKARTA,Pundong,107.5111,-6.4388,8,2
2321,Jawa Barat,KARAWANG,Telar,107.5196,-6.3658,8,2
2322,Jawa Barat,KARAWANG,Citapen,,,9,2
2323,Jawa Barat,KARAWANG,Walahar,107.553,-6.3706,6,2
2324,Jawa Barat,KARAWANG,Teluk Jambe,107.226,-6.3968,11,3
2325,Jawa Barat,KARAWANG,Ciptasari/Pangkalan,107.2991,-6.3091,8,2
2326,Jawa Barat,KARAWANG,Leuweung Seureuh,107.3649,-6.3377,6,2
2327,Jawa Barat,SUBANG,Subang,107.6,-6.62,8,2
2328,Jawa Barat,SUBANG,Cinangling,107.68,-6.62,8,2
2329,Jawa Barat,SUBANG,Dangdeur,107.74,-6.55,8,2
2330,Jawa Barat,SUBANG,Salam Darma,107.87,-6.42,6,2
2331,Jawa Barat,SUBANG,Barugbug,107.55,-6.37,6,2
2332,Jawa Barat,SUBANG,Kr Anyar,107.91,-6.3,13,3
2333,Jawa Barat,SUBANG,Pusaka Nagara,107.88,-6.29,13,3
2334,Jawa Barat,SUBANG,Pamanukan,107.8123,-6.2848,12,3
2335,Jawa Barat,SUBANG,Jatiroke,107.7299,-6.3225,9,2
2336,Jawa Barat,SUBANG,Sindanglaya,107.743,-6.7245,4,1
2337,Jawa Barat,SUBANG,Ciseuti,107.67,-6.66,4,1
2338,Jawa Barat,SUBANG,Curug Agung,107.6666,-6.3815,4,1
2339,Jawa Barat,SUBANG,Cigugur,107.8999,-6.3301,13,3
2340,Jawa Barat,SUBANG,Tanjung,107.2177,-6.5123,6,2
2341,Jawa Barat,SUBANG,Ciberes,107.5831,-6.3761,9,2
2342,Jawa Barat,SUBANG,Ponggang,107.6306,-6.6648,4,1
2343,Jawa Barat,SUBANG,Cibandung,,,13,3
2344,Jawa Barat,SUBANG,Pawelutan,107.8041,-6.4031,13,3
2345,Jawa Barat,SUBANG,Tambak Dahan,107.8154,-6.3482,9,2
2346,Jawa Barat,PURWAKARTA,Cinangka,107.46,-6.43,6,2
2347,Jawa Barat,PURWAKARTA,Wanayasa,107.55,-6.68,4,1
2348,Jawa Barat,PURWAKARTA,Purwakarta,107.45,-6.53,4,1
2349,Jawa Barat,PURWAKARTA,Cibukamanah,107.51,-6.55,4,1
2350,Jawa Barat,PURWAKARTA,Sadang,107.483,-6.516,4,1
2351,Jawa Barat,PURWAKARTA,Pondok Salam,107.4978,-6.6188,4,1
2352,Jawa Barat,PURWAKARTA,Ciracas,107.5797,-6.6458,3,1
2353,Jawa Barat,PURWAKARTA,Cisomang,107.4214,-6.6786,4,1
2354,Jawa Barat,PURWAKARTA,Darangdan,107.4267,-6.6754,4,1
2355,Jawa Barat,PURWAKARTA,Cikao Bandung,107.4071,-6.5857,4,1
2356,Jawa Barat,SUMEDANG,Uptd Pkp Kec. Darmaraja,108.075,-6.9184,6,2
2357,Jawa Barat,SUMEDANG,Paseh,108.0072,-6.7967,1,1
2358,Jawa Barat,INDRAMAYU,Anjatan,107.92,-6.36,6,2
2359,Jawa Barat,INDRAMAYU,Bugel,107.98,-6.3,6,2
2360,Jawa Barat,INDRAMAYU,Bugis,107.93,-6.39,6,2
2361,Jawa Barat,INDRAMAYU,Gabus Wetan,108.04,-6.45,6,2
2362,Jawa Barat,INDRAMAYU,Gantar,107.97,-6.53,13,3
2363,Jawa Barat,INDRAMAYU,Tulang Kacang,108.01,-6.36,6,2
2364,Jawa Barat,INDRAMAYU,Juntinyuat,108.44,-6.43,8,2
2365,Jawa Barat,INDRAMAYU,Losarang ,108.15,-6.41,6,2
2366,Jawa Barat,INDRAMAYU,Cidempet,108.25,-6.35,13,3
2367,Jawa Barat,INDRAMAYU,Indramayu,108.32,-6.34,11,3
2368,Jawa Barat,INDRAMAYU,Krangkeng,108.48,-6.5,9,2
2369,Jawa Barat,INDRAMAYU,Bantar Huni,107.95,-6.59,13,3
2370,Jawa Barat,INDRAMAYU,Kertasemaya,108.2908,-6.3022,6,2
2371,Jawa Barat,INDRAMAYU,Jatibarang,108.33,-6.4667,6,2
2372,Jawa Barat,INDRAMAYU,Cikedung,108.183,-6.483,6,2
2373,Jawa Barat,INDRAMAYU,Tugu,108.2125,-6.5181,6,2
2374,Jawa Barat,INDRAMAYU,Sudikampiran,108.3402,-6.4543,7,2
2375,Jawa Barat,INDRAMAYU,Terisi,108.1509,-6.482,7,2
2376,Jawa Barat,INDRAMAYU,Sumurwatu,108.133,-6.5167,6,2
2377,Jawa Barat,INDRAMAYU,Bulak,108.1,-6.35,8,2
2378,Jawa Barat,INDRAMAYU,Bangkir,108.2921,-6.3851,9,2
2379,Jawa Barat,INDRAMAYU,Sudimampir Lor,108.3671,-6.387,13,3
2380,Jawa Barat,INDRAMAYU,Ujung Garis,108.29,-6.46,8,2
2381,Jawa Barat,INDRAMAYU,Loh Bener,108.28,-6.41,8,2
2382,Jawa Barat,INDRAMAYU,Kedokan Bunder,108.42,-6.51,6,2
2383,Jawa Barat,INDRAMAYU,Sukra,107.936,-6.3096,6,2
2384,Jawa Barat,INDRAMAYU,Leuweungsemut,108.01,-6.43,6,2
2385,Jawa Barat,INDRAMAYU,Karang Asem,108.05,-6.39,6,2
2386,Jawa Barat,INDRAMAYU,Kroya,108.0639,-6.3389,6,2
2387,Jawa Barat,INDRAMAYU,Cipancuh,107.94,-6.49,13,3
2388,Jawa Barat,INDRAMAYU,Tamiang,108.02,-6.49,13,3
2389,Jawa Barat,INDRAMAYU,Wanguk,107.9731,-6.4194,6,2
2390,Jawa Barat,CIREBON,Gegesik,108.42,-6.6,6,2
2391,Jawa Barat,CIREBON,Bunder,108.386,-6.6029,6,2
2392,Jawa Barat,CIREBON,Sindang Laut,108.62,-6.83,4,1
2393,Jawa Barat,CIREBON,Sedong,108.583,-6.85,4,1
2394,Jawa Barat,CIREBON,Jatiseeng,108.74,-6.902,7,2
2395,Jawa Barat,CIREBON,Cangkuang,108.7,-6.8833,12,3
2396,Jawa Barat,CIREBON,Seuseupan,108.6187,-6.8899,4,1
2397,Jawa Barat,CIREBON,Kepuh,108.418,-6.7524,6,2
2398,Jawa Barat,CIREBON,Losari,108.6217,-6.8358,7,2
2399,Jawa Barat,CIREBON,Gebang,,,8,2
2400,Jawa Barat,MAJALENGKA,Kr Sambung,108.17,-6.76,4,1
2401,Jawa Barat,MAJALENGKA,Majalengka,108.2335,-6.8333,4,1
2402,Jawa Barat,MAJALENGKA,Maja,108.3039,-6.8809,9,2
2403,Jawa Barat,MAJALENGKA,Pasanggrahan,108.2926,-6.8838,4,1
2404,Jawa Barat,MAJALENGKA,Panyangkaran,108.3113,-6.8995,9,2
2405,Jawa Barat,MAJALENGKA,Raja Galuh ,108.3389,-6.7736,7,2
2406,Jawa Barat,PANGANDARAN,Cijulang,108.45,-7.71,1,1
2407,Jawa Barat,PANGANDARAN,Pananjung,108.6499,-7.683,1,1
2408,Jawa Barat,PANGANDARAN,Bpp Kec. Cimerak,108.4391,-7.7511,1,1
2409,Jawa Barat,CIAMIS,Parigi,108.49,-7.7,1,1
2410,Jawa Barat,CIAMIS,Afd.Cimerak,108.386,-7.7654,1,1
2411,Jawa Barat,CIAMIS,Panawangan,108.3803,-7.1225,1,1
2412,Jawa Barat,CIAMIS,Nusawiru,108.4896,-7.7241,1,1
2413,Jawa Barat,CIAMIS,Lemah Neundeut,108.5645,-7.3128,2,1
2414,Jawa Barat,CIAMIS,Afd. Ciaren_Batu Lawang,108.564,-7.4168,1,1
2415,Jawa Barat,CIAMIS,Afd. Mandalareh,108.6,-7.3602,2,1
2416,Jawa Barat,CIAMIS,Afd.Pupi,108.6962,-7.6386,2,1
2417,Jawa Barat,CIAMIS,Kali Pucang,108.7504,-7.6462,2,1
2418,Jawa Barat,TASIKMALAYA,Cineam,108.359,-7.4087,1,1
2419,Jawa Barat,GARUT,Leles,107.8571,-7.1357,2,1
2420,Jawa Barat,GARUT,Malangbong,108.06,-7.0604,1,1
2421,Jawa Barat,GARUT,Nagara,107.7771,-7.6677,8,2
2422,Jawa Barat,GARUT,Limbangan,107.9837,-7.0358,6,2
2423,Jawa Barat,GARUT,Bungbulang,107.6,-7.467,1,1
2424,Jawa Barat,GARUT,Kamojang ,107.7841,-7.1398,1,1
2425,Jawa Barat,GARUT,Bpp Salawi,108.0169,-7.0117,1,1
2426,Jawa Barat,GARUT,Sukamanah_Kadung Ora,107.8938,-7.0835,7,2
2427,Jawa Barat,BANDUNG,Ciwidey,107.4667,-7.1,1,1
2428,Jawa Barat,BANDUNG,Cibeureum,107.49,-7.04,2,1
2429,Jawa Barat,BANDUNG,Patuahwatie,107.4028,-7.2057,1,1
2430,Jawa Barat,BANDUNG,Suren,107.4,-7.2,1,1
2431,Jawa Barat,BANDUNG,Soreang,107.5167,-7.0333,1,1
2432,Jawa Barat,BANDUNG,Padalarang,107.4833,-6.85,6,2
2433,Jawa Barat,BANDUNG,Rancabali,107.3646,-7.1549,6,2
2434,Jawa Barat,BANDUNG,Rancasuni,107.3533,-7.1455,6,2
2435,Jawa Barat,BANDUNG,Pangheotan,107.4833,-6.75,4,1
2436,Jawa Barat,BANDUNG,Panglejar,107.4492,-6.7177,5,1
2437,Jawa Barat,BANDUNG,Maswati,,,8,2
2438,Jawa Barat,BANDUNG,Perkeb.Sukawana,107.585,-6.7837,4,1
2439,Jawa Barat,BANDUNG,Bale Endah,107.6257,-6.9928,4,1
2440,Jawa Barat,CIANJUR,Pagelaran,107.14,-7.21,2,1
2441,Jawa Barat,CIANJUR,Bj Picung,107.2687,-6.8511,1,1
2442,Jawa Barat,CIANJUR,Gn.Cempaka,107.068,-7.0255,2,1
2443,Jawa Barat,CIANJUR,Haurwangi,107.2565,-6.8127,1,1
2444,Jawa Barat,CIANJUR,Afd. Vada,107.1833,-6.733,8,2
2445,Jawa Barat,CIANJUR,Penyairan,107.1198,-7.023,5,1
2446,Jawa Barat,CIANJUR,Sangiang_Cibarengkok,107.2565,-6.8727,3,1
2447,Jawa Barat,CIANJUR,Maleber_Psda Cikalongkulon,107.3387,-6.9106,3,1
2448,Jawa Barat,CIANJUR,Campaka Mulya,107.18,-7.0688,3,1
2449,Jawa Barat,CIANJUR,Bpp Cibeber  ( Pindahan Kec. Ciranjang ),107.121,-6.9308,4,1
2450,Jawa Barat,SUKABUMI,Pelabuhan Ratu,106.5575,-6.9878,1,1
2451,Jawa Barat,SUKABUMI,Sukakaret,106.7167,-6.9833,2,1
2452,Jawa Barat,SUKABUMI,Perk. Surangga,106.61,-7.1071,1,1
2453,Jawa Barat,SUKABUMI,Perk. Cigaru,106.5967,-7.102,1,1
2454,Jawa Barat,SUKABUMI,Perkeb.Tugu Cimenteng,106.6301,-7.1262,2,1
2455,Jawa Barat,SUKABUMI,Uptd Pupr Surade,106.5481,-7.3256,2,1
2456,Jawa Barat,SUKABUMI,Kb.Cibungur,106.7501,-6.9516,3,1
2457,Jawa Barat,SUKABUMI,Parawenuan,106.7652,-7.1002,2,1
2458,Jawa Barat,SUKABUMI,Ganesha,106.4708,-6.9354,1,1
2459,Jawa Barat,SUKABUMI,Afd.Ciemas,106.543,-7.1452,2,1
2460,Jawa Barat,SUKABUMI,Afd. Citarik,106.614,-7.0013,1,1
2461,Jawa Barat,SUKABUMI,Asabaland,106.4131,-7.3247,1,1
2462,Jawa Barat,SUKABUMI,Psda Pelabuhan Ratu,106.5438,-6.9854,1,1
2463,Jawa Barat,SUKABUMI,Cikidang,106.6092,-6.9097,1,1
2464,Jawa Barat,SUKABUMI,Manggis,106.8136,-6.7729,1,1
2465,Jawa Barat,SUKABUMI,Citarik,106.5917,-7.0046,1,1
